order_id,created_at,updated_at,cancelled_at,total_price,discount,customer,address,notes
5fa374e3-8663-3ac4-b47e-b24467aa2278,2023-09-25T13:08:57+00:00,2023-10-01T00:28:15+00:00,,194.41,20.22,"{""name"":""Jasmin"",""last_name"":""Bosco"",""email"":""howell02@fay.net"",""has_account"":false}","{""name"":""Jasmin"",""last_name"":""Bosco"",""email"":""howell02@fay.net"",""has_account"":false}","{""name"":""Jasmin"",""last_name"":""Bosco"",""email"":""howell02@fay.net"",""has_account"":false}"
e5c8b5a9-f4f7-3863-8e5d-3949e970a871,2023-05-27T20:59:17+00:00,2023-10-14T02:45:45+00:00,,359.66,49.08,"{""name"":""Nathanial"",""last_name"":""Stamm"",""email"":""gibson.dario@johnston.net"",""has_account"":true}","{""name"":""Nathanial"",""last_name"":""Stamm"",""email"":""gibson.dario@johnston.net"",""has_account"":true}","{""name"":""Nathanial"",""last_name"":""Stamm"",""email"":""gibson.dario@johnston.net"",""has_account"":true}"
0b7606cc-b620-366b-8b77-ac31bb0887ea,2023-05-20T12:57:15+00:00,2023-10-03T10:21:19+00:00,2023-10-06T18:54:37+00:00,116.07,30.96,"{""name"":""Shemar"",""last_name"":""Cummings"",""email"":""barrows.kraig@lubowitz.com"",""has_account"":false}","{""name"":""Shemar"",""last_name"":""Cummings"",""email"":""barrows.kraig@lubowitz.com"",""has_account"":false}","{""name"":""Shemar"",""last_name"":""Cummings"",""email"":""barrows.kraig@lubowitz.com"",""has_account"":false}"
d398379c-6666-3445-a3a0-83ea37c4d393,2023-10-12T00:47:39+00:00,2023-10-22T22:56:52+00:00,,223.99,8,"{""name"":""Maudie"",""last_name"":""Krajcik"",""email"":""bechtelar.lilly@yahoo.com"",""has_account"":true}","{""name"":""Maudie"",""last_name"":""Krajcik"",""email"":""bechtelar.lilly@yahoo.com"",""has_account"":true}","{""name"":""Maudie"",""last_name"":""Krajcik"",""email"":""bechtelar.lilly@yahoo.com"",""has_account"":true}"
36c34ad0-1016-3bf5-9eca-fcfb3ab3baff,2023-08-04T19:59:49+00:00,2023-10-13T13:08:29+00:00,,279.57,48.26,"{""name"":""Caden"",""last_name"":""Gusikowski"",""email"":""gaylord.wiley@yahoo.com"",""has_account"":true}","{""name"":""Caden"",""last_name"":""Gusikowski"",""email"":""gaylord.wiley@yahoo.com"",""has_account"":true}","{""name"":""Caden"",""last_name"":""Gusikowski"",""email"":""gaylord.wiley@yahoo.com"",""has_account"":true}"
fa49cb32-4e29-36c4-af85-a37ff7de1ff6,2023-01-19T19:11:41+00:00,2023-10-22T08:56:08+00:00,,104.16,25.6,"{""name"":""Felicia"",""last_name"":""Hoppe"",""email"":""pflatley@bailey.net"",""has_account"":false}","{""name"":""Felicia"",""last_name"":""Hoppe"",""email"":""pflatley@bailey.net"",""has_account"":false}","{""name"":""Felicia"",""last_name"":""Hoppe"",""email"":""pflatley@bailey.net"",""has_account"":false}"
d533e879-428a-310e-bec5-557d111bb8f3,2023-07-15T20:24:38+00:00,2023-10-10T01:48:51+00:00,,204.27,12.22,"{""name"":""Jean"",""last_name"":""Kirlin"",""email"":""terrell.buckridge@greenholt.com"",""has_account"":false}","{""name"":""Jean"",""last_name"":""Kirlin"",""email"":""terrell.buckridge@greenholt.com"",""has_account"":false}","{""name"":""Jean"",""last_name"":""Kirlin"",""email"":""terrell.buckridge@greenholt.com"",""has_account"":false}"
e8054eaa-1d26-350e-8195-f4feff5f304b,2023-01-09T16:09:01+00:00,2023-10-15T09:59:59+00:00,,337.27,38,"{""name"":""Barrett"",""last_name"":""Fay"",""email"":""okassulke@jenkins.info"",""has_account"":false}","{""name"":""Barrett"",""last_name"":""Fay"",""email"":""okassulke@jenkins.info"",""has_account"":false}","{""name"":""Barrett"",""last_name"":""Fay"",""email"":""okassulke@jenkins.info"",""has_account"":false}"
9b9d8be0-913c-3ecc-aefb-91339dbb8ee8,2023-05-28T04:16:31+00:00,2023-10-15T10:03:14+00:00,,386.99,0.21,"{""name"":""Eliza"",""last_name"":""Lemke"",""email"":""kulas.eleanore@hotmail.com"",""has_account"":false}","{""name"":""Eliza"",""last_name"":""Lemke"",""email"":""kulas.eleanore@hotmail.com"",""has_account"":false}","{""name"":""Eliza"",""last_name"":""Lemke"",""email"":""kulas.eleanore@hotmail.com"",""has_account"":false}"
1f5f8fe3-854c-3ac7-b7f7-095df547cad1,2023-10-23T19:11:49+00:00,2023-10-17T02:37:50+00:00,,359.52,18,"{""name"":""Jalyn"",""last_name"":""Wilderman"",""email"":""barrows.hershel@roob.com"",""has_account"":false}","{""name"":""Jalyn"",""last_name"":""Wilderman"",""email"":""barrows.hershel@roob.com"",""has_account"":false}","{""name"":""Jalyn"",""last_name"":""Wilderman"",""email"":""barrows.hershel@roob.com"",""has_account"":false}"
8696517d-7527-3097-bf7d-b2f6f7eece7a,2023-03-16T12:30:16+00:00,2023-10-28T15:55:48+00:00,,409.41,28.19,"{""name"":""Andy"",""last_name"":""Grimes"",""email"":""harris.tyrese@hotmail.com"",""has_account"":false}","{""name"":""Andy"",""last_name"":""Grimes"",""email"":""harris.tyrese@hotmail.com"",""has_account"":false}","{""name"":""Andy"",""last_name"":""Grimes"",""email"":""harris.tyrese@hotmail.com"",""has_account"":false}"
c35a4455-0855-3680-aeb7-69598bebe940,2023-08-08T02:03:13+00:00,2023-10-24T08:54:24+00:00,,420.59,29.12,"{""name"":""Hollis"",""last_name"":""Kemmer"",""email"":""brad.moore@mckenzie.net"",""has_account"":true}","{""name"":""Hollis"",""last_name"":""Kemmer"",""email"":""brad.moore@mckenzie.net"",""has_account"":true}","{""name"":""Hollis"",""last_name"":""Kemmer"",""email"":""brad.moore@mckenzie.net"",""has_account"":true}"
639221ab-f21d-3470-bf3a-78548bfa5530,2023-04-18T20:35:11+00:00,2023-10-01T01:18:06+00:00,2023-10-10T05:28:56+00:00,136,8.66,"{""name"":""Zachery"",""last_name"":""Brown"",""email"":""kmcglynn@wilkinson.net"",""has_account"":true}","{""name"":""Zachery"",""last_name"":""Brown"",""email"":""kmcglynn@wilkinson.net"",""has_account"":true}","{""name"":""Zachery"",""last_name"":""Brown"",""email"":""kmcglynn@wilkinson.net"",""has_account"":true}"
0fb283c5-81c7-3539-9bf5-31d78cb1e7da,2023-01-29T04:18:22+00:00,2023-10-29T08:00:24+00:00,,177.18,39.88,"{""name"":""Alicia"",""last_name"":""Dicki"",""email"":""heaney.nickolas@leannon.org"",""has_account"":true}","{""name"":""Alicia"",""last_name"":""Dicki"",""email"":""heaney.nickolas@leannon.org"",""has_account"":true}","{""name"":""Alicia"",""last_name"":""Dicki"",""email"":""heaney.nickolas@leannon.org"",""has_account"":true}"
ff926ffd-3dee-33eb-b557-a7a5f712c1b3,2023-06-26T19:26:59+00:00,2023-10-25T11:03:23+00:00,,148.54,35.31,"{""name"":""Crystal"",""last_name"":""Watsica"",""email"":""oberbrunner.marjorie@yahoo.com"",""has_account"":false}","{""name"":""Crystal"",""last_name"":""Watsica"",""email"":""oberbrunner.marjorie@yahoo.com"",""has_account"":false}","{""name"":""Crystal"",""last_name"":""Watsica"",""email"":""oberbrunner.marjorie@yahoo.com"",""has_account"":false}"
59afbb67-65c3-394f-96bd-fce1746dc053,2023-06-19T22:59:55+00:00,2023-10-06T20:08:33+00:00,,487.6,42.35,"{""name"":""Dedrick"",""last_name"":""Klocko"",""email"":""pwitting@gmail.com"",""has_account"":true}","{""name"":""Dedrick"",""last_name"":""Klocko"",""email"":""pwitting@gmail.com"",""has_account"":true}","{""name"":""Dedrick"",""last_name"":""Klocko"",""email"":""pwitting@gmail.com"",""has_account"":true}"
3a95636a-264b-32cc-b47b-70b7ed2a31c8,2023-03-29T09:09:42+00:00,2023-10-11T12:38:02+00:00,,26.08,24.52,"{""name"":""Hal"",""last_name"":""Waters"",""email"":""izemlak@yahoo.com"",""has_account"":false}","{""name"":""Hal"",""last_name"":""Waters"",""email"":""izemlak@yahoo.com"",""has_account"":false}","{""name"":""Hal"",""last_name"":""Waters"",""email"":""izemlak@yahoo.com"",""has_account"":false}"
c0a0341f-40f0-33e5-9b09-75966037ec6c,2023-07-01T02:13:40+00:00,2023-10-20T13:45:17+00:00,,283.71,22.61,"{""name"":""Yasmin"",""last_name"":""Cassin"",""email"":""terrence94@hotmail.com"",""has_account"":false}","{""name"":""Yasmin"",""last_name"":""Cassin"",""email"":""terrence94@hotmail.com"",""has_account"":false}","{""name"":""Yasmin"",""last_name"":""Cassin"",""email"":""terrence94@hotmail.com"",""has_account"":false}"
9878ad42-7d98-3c32-8490-f25a31ebf542,2023-06-28T11:55:14+00:00,2023-10-04T21:39:03+00:00,,365.93,10.5,"{""name"":""Robb"",""last_name"":""McDermott"",""email"":""raphaelle.denesik@yahoo.com"",""has_account"":false}","{""name"":""Robb"",""last_name"":""McDermott"",""email"":""raphaelle.denesik@yahoo.com"",""has_account"":false}","{""name"":""Robb"",""last_name"":""McDermott"",""email"":""raphaelle.denesik@yahoo.com"",""has_account"":false}"
81bf4ef0-2240-3bf9-b9f5-16b5017e62d0,2023-03-07T07:53:10+00:00,2023-10-15T17:44:43+00:00,,214.68,21.69,"{""name"":""Bobbie"",""last_name"":""Greenfelder"",""email"":""eschiller@gmail.com"",""has_account"":false}","{""name"":""Bobbie"",""last_name"":""Greenfelder"",""email"":""eschiller@gmail.com"",""has_account"":false}","{""name"":""Bobbie"",""last_name"":""Greenfelder"",""email"":""eschiller@gmail.com"",""has_account"":false}"
93ae16df-fb0d-3f3a-9a3f-666f84b43456,2023-07-27T07:34:08+00:00,2023-10-06T04:07:02+00:00,2023-10-28T16:35:55+00:00,318.99,27.31,"{""name"":""Clare"",""last_name"":""Ziemann"",""email"":""bo.wiza@trantow.com"",""has_account"":false}","{""name"":""Clare"",""last_name"":""Ziemann"",""email"":""bo.wiza@trantow.com"",""has_account"":false}","{""name"":""Clare"",""last_name"":""Ziemann"",""email"":""bo.wiza@trantow.com"",""has_account"":false}"
a1f7ff75-bfba-3c5c-a5e6-564c21e1f210,2023-02-09T01:41:37+00:00,2023-10-10T00:03:30+00:00,,338.12,19.3,"{""name"":""Ransom"",""last_name"":""Heller"",""email"":""pherzog@weimann.net"",""has_account"":true}","{""name"":""Ransom"",""last_name"":""Heller"",""email"":""pherzog@weimann.net"",""has_account"":true}","{""name"":""Ransom"",""last_name"":""Heller"",""email"":""pherzog@weimann.net"",""has_account"":true}"
474ba643-b14a-375a-9731-fa01cfb21ca2,2023-08-12T00:07:19+00:00,2023-10-04T02:06:13+00:00,,460.41,48,"{""name"":""Hiram"",""last_name"":""Thiel"",""email"":""grunolfsson@yahoo.com"",""has_account"":false}","{""name"":""Hiram"",""last_name"":""Thiel"",""email"":""grunolfsson@yahoo.com"",""has_account"":false}","{""name"":""Hiram"",""last_name"":""Thiel"",""email"":""grunolfsson@yahoo.com"",""has_account"":false}"
5f20813b-924b-31ac-981f-5e9ad84b6a74,2023-04-02T03:07:25+00:00,2023-10-24T00:44:57+00:00,,64.73,29.94,"{""name"":""Ilene"",""last_name"":""Morar"",""email"":""flebsack@renner.com"",""has_account"":false}","{""name"":""Ilene"",""last_name"":""Morar"",""email"":""flebsack@renner.com"",""has_account"":false}","{""name"":""Ilene"",""last_name"":""Morar"",""email"":""flebsack@renner.com"",""has_account"":false}"
f22fa4c6-a206-3141-817c-3e4a2fbd64ad,2023-04-03T11:04:23+00:00,2023-10-26T08:31:03+00:00,,255.36,24.03,"{""name"":""Mariam"",""last_name"":""Green"",""email"":""felton.rice@feeney.net"",""has_account"":false}","{""name"":""Mariam"",""last_name"":""Green"",""email"":""felton.rice@feeney.net"",""has_account"":false}","{""name"":""Mariam"",""last_name"":""Green"",""email"":""felton.rice@feeney.net"",""has_account"":false}"
794f447d-2de5-3fb0-b7a9-10a3cd2bc23a,2023-03-26T23:27:10+00:00,2023-10-09T01:26:59+00:00,,129.84,39.13,"{""name"":""Jasen"",""last_name"":""Trantow"",""email"":""irohan@bins.biz"",""has_account"":false}","{""name"":""Jasen"",""last_name"":""Trantow"",""email"":""irohan@bins.biz"",""has_account"":false}","{""name"":""Jasen"",""last_name"":""Trantow"",""email"":""irohan@bins.biz"",""has_account"":false}"
1d79f482-d87e-3b0c-bff5-9832cdb26978,2023-05-31T03:03:48+00:00,2023-10-27T02:56:42+00:00,,77.74,32.03,"{""name"":""Kris"",""last_name"":""Kuvalis"",""email"":""marjorie.herzog@collier.com"",""has_account"":false}","{""name"":""Kris"",""last_name"":""Kuvalis"",""email"":""marjorie.herzog@collier.com"",""has_account"":false}","{""name"":""Kris"",""last_name"":""Kuvalis"",""email"":""marjorie.herzog@collier.com"",""has_account"":false}"
b1791b62-117d-36f6-9bec-b411c0c0fd2e,2023-03-21T07:22:52+00:00,2023-10-25T02:43:24+00:00,,158.45,15.58,"{""name"":""Hildegard"",""last_name"":""Collier"",""email"":""josie02@prohaska.com"",""has_account"":false}","{""name"":""Hildegard"",""last_name"":""Collier"",""email"":""josie02@prohaska.com"",""has_account"":false}","{""name"":""Hildegard"",""last_name"":""Collier"",""email"":""josie02@prohaska.com"",""has_account"":false}"
eaae7a93-d4da-3bab-ae91-ee04ee587e21,2023-08-03T22:40:33+00:00,2023-10-08T06:52:03+00:00,2023-10-23T06:24:50+00:00,307.8,6.9,"{""name"":""Modesta"",""last_name"":""Harris"",""email"":""carole.lesch@marks.biz"",""has_account"":true}","{""name"":""Modesta"",""last_name"":""Harris"",""email"":""carole.lesch@marks.biz"",""has_account"":true}","{""name"":""Modesta"",""last_name"":""Harris"",""email"":""carole.lesch@marks.biz"",""has_account"":true}"
57d600ee-de17-3865-9984-2f46a68b2b2b,2023-08-23T05:22:26+00:00,2023-10-24T01:59:10+00:00,,435.85,37.46,"{""name"":""Brandon"",""last_name"":""Gulgowski"",""email"":""leif97@damore.com"",""has_account"":false}","{""name"":""Brandon"",""last_name"":""Gulgowski"",""email"":""leif97@damore.com"",""has_account"":false}","{""name"":""Brandon"",""last_name"":""Gulgowski"",""email"":""leif97@damore.com"",""has_account"":false}"
0c578674-aada-3df4-8450-06afb4e3fa47,2023-01-30T02:45:59+00:00,2023-10-27T15:16:37+00:00,,333.88,19.1,"{""name"":""Dandre"",""last_name"":""Lindgren"",""email"":""streich.moses@kirlin.info"",""has_account"":false}","{""name"":""Dandre"",""last_name"":""Lindgren"",""email"":""streich.moses@kirlin.info"",""has_account"":false}","{""name"":""Dandre"",""last_name"":""Lindgren"",""email"":""streich.moses@kirlin.info"",""has_account"":false}"
bfeaffda-fc3c-321d-b007-e70eaa36dbdf,2023-03-06T22:30:22+00:00,2023-10-23T16:41:30+00:00,,104.42,34.6,"{""name"":""Noemi"",""last_name"":""Williamson"",""email"":""lindsay.runte@kemmer.biz"",""has_account"":false}","{""name"":""Noemi"",""last_name"":""Williamson"",""email"":""lindsay.runte@kemmer.biz"",""has_account"":false}","{""name"":""Noemi"",""last_name"":""Williamson"",""email"":""lindsay.runte@kemmer.biz"",""has_account"":false}"
74816b2a-482d-3deb-a3dd-7a0d9425b0d2,2023-02-04T17:35:23+00:00,2023-10-19T22:55:03+00:00,,78.33,4,"{""name"":""Jon"",""last_name"":""Bartell"",""email"":""bertha.goyette@deckow.net"",""has_account"":false}","{""name"":""Jon"",""last_name"":""Bartell"",""email"":""bertha.goyette@deckow.net"",""has_account"":false}","{""name"":""Jon"",""last_name"":""Bartell"",""email"":""bertha.goyette@deckow.net"",""has_account"":false}"
82b24a58-01d0-3f47-a375-b291342b84dc,2023-06-08T14:56:37+00:00,2023-10-07T13:36:31+00:00,,169.34,20.69,"{""name"":""Javon"",""last_name"":""Schaefer"",""email"":""blick.rudy@gmail.com"",""has_account"":true}","{""name"":""Javon"",""last_name"":""Schaefer"",""email"":""blick.rudy@gmail.com"",""has_account"":true}","{""name"":""Javon"",""last_name"":""Schaefer"",""email"":""blick.rudy@gmail.com"",""has_account"":true}"
cc6fbf08-d10b-36c3-a555-1fa25f959f90,2023-09-28T20:20:12+00:00,2023-10-20T16:02:31+00:00,,437.97,33.64,"{""name"":""Joesph"",""last_name"":""Blanda"",""email"":""kilback.joyce@lehner.info"",""has_account"":true}","{""name"":""Joesph"",""last_name"":""Blanda"",""email"":""kilback.joyce@lehner.info"",""has_account"":true}","{""name"":""Joesph"",""last_name"":""Blanda"",""email"":""kilback.joyce@lehner.info"",""has_account"":true}"
5dc8100e-e878-33d6-a02e-17424e6aa2e7,2023-07-17T09:12:20+00:00,2023-10-10T16:04:08+00:00,,366.24,33.08,"{""name"":""Fredy"",""last_name"":""O'Connell"",""email"":""udeckow@yahoo.com"",""has_account"":true}","{""name"":""Fredy"",""last_name"":""O'Connell"",""email"":""udeckow@yahoo.com"",""has_account"":true}","{""name"":""Fredy"",""last_name"":""O'Connell"",""email"":""udeckow@yahoo.com"",""has_account"":true}"
470fd009-ff1c-3df4-8c92-096fabeda68d,2023-09-07T09:44:21+00:00,2023-10-05T14:21:00+00:00,,482.07,33.27,"{""name"":""Libbie"",""last_name"":""Lueilwitz"",""email"":""katarina34@gmail.com"",""has_account"":true}","{""name"":""Libbie"",""last_name"":""Lueilwitz"",""email"":""katarina34@gmail.com"",""has_account"":true}","{""name"":""Libbie"",""last_name"":""Lueilwitz"",""email"":""katarina34@gmail.com"",""has_account"":true}"
b8bf9ae8-4c3d-3fc9-a0d3-546b95ceed30,2023-01-15T17:35:41+00:00,2023-10-28T01:04:31+00:00,,421.22,11.61,"{""name"":""Odie"",""last_name"":""Koelpin"",""email"":""kessler.vicente@bogan.info"",""has_account"":false}","{""name"":""Odie"",""last_name"":""Koelpin"",""email"":""kessler.vicente@bogan.info"",""has_account"":false}","{""name"":""Odie"",""last_name"":""Koelpin"",""email"":""kessler.vicente@bogan.info"",""has_account"":false}"
4883f680-fa2f-3f36-b292-a672f08a636c,2023-03-29T03:12:22+00:00,2023-10-02T16:28:34+00:00,,489.75,37.51,"{""name"":""Alvina"",""last_name"":""Bartell"",""email"":""westley.jacobi@gmail.com"",""has_account"":true}","{""name"":""Alvina"",""last_name"":""Bartell"",""email"":""westley.jacobi@gmail.com"",""has_account"":true}","{""name"":""Alvina"",""last_name"":""Bartell"",""email"":""westley.jacobi@gmail.com"",""has_account"":true}"
cd564d41-7c4c-3970-b27c-4fe1f94bac53,2023-04-25T19:04:35+00:00,2023-10-18T21:07:03+00:00,,174.75,32.77,"{""name"":""Russ"",""last_name"":""Nikolaus"",""email"":""fritsch.irwin@yahoo.com"",""has_account"":false}","{""name"":""Russ"",""last_name"":""Nikolaus"",""email"":""fritsch.irwin@yahoo.com"",""has_account"":false}","{""name"":""Russ"",""last_name"":""Nikolaus"",""email"":""fritsch.irwin@yahoo.com"",""has_account"":false}"
f80c336a-5f97-3e69-ac70-15e1f62f4090,2023-09-17T23:50:42+00:00,2023-10-13T07:07:00+00:00,,235.86,48.55,"{""name"":""Alford"",""last_name"":""Stehr"",""email"":""faye06@kutch.info"",""has_account"":true}","{""name"":""Alford"",""last_name"":""Stehr"",""email"":""faye06@kutch.info"",""has_account"":true}","{""name"":""Alford"",""last_name"":""Stehr"",""email"":""faye06@kutch.info"",""has_account"":true}"
da8e77a1-43bd-38da-abc6-566145036b52,2023-05-31T13:37:08+00:00,2023-10-04T01:35:21+00:00,2023-10-11T20:53:49+00:00,199.05,8.8,"{""name"":""Kyler"",""last_name"":""O'Kon"",""email"":""bechtelar.hermina@hotmail.com"",""has_account"":false}","{""name"":""Kyler"",""last_name"":""O'Kon"",""email"":""bechtelar.hermina@hotmail.com"",""has_account"":false}","{""name"":""Kyler"",""last_name"":""O'Kon"",""email"":""bechtelar.hermina@hotmail.com"",""has_account"":false}"
0314978a-d44f-32d2-8b52-f0d3556a3374,2023-03-27T13:57:42+00:00,2023-10-19T17:26:16+00:00,,324.46,26.18,"{""name"":""Ethel"",""last_name"":""Gulgowski"",""email"":""kallie.torphy@yahoo.com"",""has_account"":false}","{""name"":""Ethel"",""last_name"":""Gulgowski"",""email"":""kallie.torphy@yahoo.com"",""has_account"":false}","{""name"":""Ethel"",""last_name"":""Gulgowski"",""email"":""kallie.torphy@yahoo.com"",""has_account"":false}"
0ed6a170-a11c-3188-929a-e54113e12237,2023-02-05T02:30:24+00:00,2023-10-15T23:56:48+00:00,,395.8,12.24,"{""name"":""Quinton"",""last_name"":""Schuster"",""email"":""johnson.keeley@ferry.com"",""has_account"":false}","{""name"":""Quinton"",""last_name"":""Schuster"",""email"":""johnson.keeley@ferry.com"",""has_account"":false}","{""name"":""Quinton"",""last_name"":""Schuster"",""email"":""johnson.keeley@ferry.com"",""has_account"":false}"
bc33636c-31a6-3b57-adcf-be9919a8c2b8,2023-10-13T17:59:12+00:00,2023-10-08T23:29:38+00:00,,15.46,4.61,"{""name"":""Elisha"",""last_name"":""Jacobs"",""email"":""sorn@brown.com"",""has_account"":true}","{""name"":""Elisha"",""last_name"":""Jacobs"",""email"":""sorn@brown.com"",""has_account"":true}","{""name"":""Elisha"",""last_name"":""Jacobs"",""email"":""sorn@brown.com"",""has_account"":true}"
40b6034c-0239-3e43-8fc9-c138f5e5ee86,2023-08-05T06:21:08+00:00,2023-10-22T10:59:16+00:00,2023-10-19T17:00:10+00:00,479.71,26.77,"{""name"":""Estella"",""last_name"":""Klein"",""email"":""friesen.orin@rosenbaum.com"",""has_account"":false}","{""name"":""Estella"",""last_name"":""Klein"",""email"":""friesen.orin@rosenbaum.com"",""has_account"":false}","{""name"":""Estella"",""last_name"":""Klein"",""email"":""friesen.orin@rosenbaum.com"",""has_account"":false}"
b26ebc8c-828e-3516-ae60-0e62b96b07a2,2023-08-14T17:17:07+00:00,2023-10-09T16:52:47+00:00,,32.74,1.92,"{""name"":""Timmy"",""last_name"":""Stark"",""email"":""gerry67@hotmail.com"",""has_account"":false}","{""name"":""Timmy"",""last_name"":""Stark"",""email"":""gerry67@hotmail.com"",""has_account"":false}","{""name"":""Timmy"",""last_name"":""Stark"",""email"":""gerry67@hotmail.com"",""has_account"":false}"
d88d81c3-d605-3253-9b44-430bb15e0220,2023-02-15T10:38:02+00:00,2023-10-27T18:15:21+00:00,,185.06,20.34,"{""name"":""Aglae"",""last_name"":""Ruecker"",""email"":""tamara.beahan@armstrong.net"",""has_account"":false}","{""name"":""Aglae"",""last_name"":""Ruecker"",""email"":""tamara.beahan@armstrong.net"",""has_account"":false}","{""name"":""Aglae"",""last_name"":""Ruecker"",""email"":""tamara.beahan@armstrong.net"",""has_account"":false}"
27959d6c-8109-3f00-ad74-8cc44ebc7ca5,2023-10-25T11:56:34+00:00,2023-10-15T18:04:10+00:00,2023-10-24T16:58:51+00:00,398.67,6.28,"{""name"":""Anika"",""last_name"":""Robel"",""email"":""kennith.bode@yahoo.com"",""has_account"":false}","{""name"":""Anika"",""last_name"":""Robel"",""email"":""kennith.bode@yahoo.com"",""has_account"":false}","{""name"":""Anika"",""last_name"":""Robel"",""email"":""kennith.bode@yahoo.com"",""has_account"":false}"
0736ce07-2650-3397-802d-d38d71817f78,2023-03-07T23:52:06+00:00,2023-10-17T05:42:27+00:00,,321.14,1.32,"{""name"":""Pierce"",""last_name"":""Williamson"",""email"":""darrin49@yahoo.com"",""has_account"":true}","{""name"":""Pierce"",""last_name"":""Williamson"",""email"":""darrin49@yahoo.com"",""has_account"":true}","{""name"":""Pierce"",""last_name"":""Williamson"",""email"":""darrin49@yahoo.com"",""has_account"":true}"
30ea448b-4f64-3bfa-bb85-1cf6f26adf47,2023-06-15T13:59:32+00:00,2023-10-08T11:02:59+00:00,,278.88,3.47,"{""name"":""Jaquan"",""last_name"":""Hintz"",""email"":""daphney77@yahoo.com"",""has_account"":true}","{""name"":""Jaquan"",""last_name"":""Hintz"",""email"":""daphney77@yahoo.com"",""has_account"":true}","{""name"":""Jaquan"",""last_name"":""Hintz"",""email"":""daphney77@yahoo.com"",""has_account"":true}"
d29a299c-393d-3bba-bf80-aeed05d73ec2,2023-03-30T21:19:54+00:00,2023-10-13T10:58:45+00:00,,255.54,40.79,"{""name"":""Karolann"",""last_name"":""Purdy"",""email"":""erdman.ken@hotmail.com"",""has_account"":true}","{""name"":""Karolann"",""last_name"":""Purdy"",""email"":""erdman.ken@hotmail.com"",""has_account"":true}","{""name"":""Karolann"",""last_name"":""Purdy"",""email"":""erdman.ken@hotmail.com"",""has_account"":true}"
d4130082-7ada-3c80-8762-43c1cf812055,2023-04-24T09:48:45+00:00,2023-10-06T23:52:31+00:00,,263.15,33.24,"{""name"":""Bette"",""last_name"":""Considine"",""email"":""hagenes.nikko@hilpert.com"",""has_account"":false}","{""name"":""Bette"",""last_name"":""Considine"",""email"":""hagenes.nikko@hilpert.com"",""has_account"":false}","{""name"":""Bette"",""last_name"":""Considine"",""email"":""hagenes.nikko@hilpert.com"",""has_account"":false}"
e04868aa-6c4a-3bc5-8bec-18754c79742d,2023-02-07T03:42:05+00:00,2023-10-19T03:53:59+00:00,,16.61,20.16,"{""name"":""Sid"",""last_name"":""Kreiger"",""email"":""zmante@hotmail.com"",""has_account"":true}","{""name"":""Sid"",""last_name"":""Kreiger"",""email"":""zmante@hotmail.com"",""has_account"":true}","{""name"":""Sid"",""last_name"":""Kreiger"",""email"":""zmante@hotmail.com"",""has_account"":true}"
52aa605c-9365-38f9-ba9e-1a9cdbaccf86,2023-01-29T15:39:24+00:00,2023-10-01T03:54:36+00:00,,477.28,22.01,"{""name"":""Jean"",""last_name"":""Toy"",""email"":""grover.schneider@hotmail.com"",""has_account"":false}","{""name"":""Jean"",""last_name"":""Toy"",""email"":""grover.schneider@hotmail.com"",""has_account"":false}","{""name"":""Jean"",""last_name"":""Toy"",""email"":""grover.schneider@hotmail.com"",""has_account"":false}"
1a0d782e-f5ee-3c01-bc0c-c4dbffefb485,2023-06-13T11:50:21+00:00,2023-10-19T13:55:22+00:00,,77.4,10.43,"{""name"":""Santino"",""last_name"":""Wiza"",""email"":""fkiehn@stroman.com"",""has_account"":false}","{""name"":""Santino"",""last_name"":""Wiza"",""email"":""fkiehn@stroman.com"",""has_account"":false}","{""name"":""Santino"",""last_name"":""Wiza"",""email"":""fkiehn@stroman.com"",""has_account"":false}"
521a1c07-5cce-39e1-9812-6f986632494d,2023-08-01T08:07:08+00:00,2023-10-12T17:26:38+00:00,,2.12,47.93,"{""name"":""Shania"",""last_name"":""Hills"",""email"":""kcartwright@yahoo.com"",""has_account"":true}","{""name"":""Shania"",""last_name"":""Hills"",""email"":""kcartwright@yahoo.com"",""has_account"":true}","{""name"":""Shania"",""last_name"":""Hills"",""email"":""kcartwright@yahoo.com"",""has_account"":true}"
5051bc4a-16f3-3fc7-97d7-63f66eeccd7e,2023-01-14T11:06:57+00:00,2023-10-12T23:12:19+00:00,,242.79,39.14,"{""name"":""Hailey"",""last_name"":""Gulgowski"",""email"":""eusebio.rowe@roob.com"",""has_account"":false}","{""name"":""Hailey"",""last_name"":""Gulgowski"",""email"":""eusebio.rowe@roob.com"",""has_account"":false}","{""name"":""Hailey"",""last_name"":""Gulgowski"",""email"":""eusebio.rowe@roob.com"",""has_account"":false}"
8e690a2f-1f52-3413-ad5b-587874cd84a6,2023-03-27T21:45:21+00:00,2023-10-23T21:18:27+00:00,,275.68,1.42,"{""name"":""Brody"",""last_name"":""Keeling"",""email"":""anthony.bahringer@gmail.com"",""has_account"":false}","{""name"":""Brody"",""last_name"":""Keeling"",""email"":""anthony.bahringer@gmail.com"",""has_account"":false}","{""name"":""Brody"",""last_name"":""Keeling"",""email"":""anthony.bahringer@gmail.com"",""has_account"":false}"
